param_label,5,10,20,60
window=10.0,-0.022295078603951024,-0.02717844258708661,-0.03174691551101564,-0.044939984155995795
window=20.0,-0.022280447125533613,-0.027366314670005946,-0.030587578986096525,-0.04154514434919963
window=5.0,-0.02178731287022431,-0.027514063490422003,-0.03228405570140432,-0.04644794559347934
