param_label,5,10,20,60
window=120.0,0.007862050047198584,0.018717261603524365,0.031689491611401326,0.07382558173351317
window=240.0,0.02054528169189025,0.03359790706887234,0.0393845532613683,0.05552845185205022
window=60.0,-0.0007814235948214911,0.0033993344143678846,0.0012230574214523971,0.00634202575347885
