param_label,5,10,20,60
window=10.0,-0.023155650821846587,-0.028603464599362905,-0.03531576022862481,-0.053018705343936316
window=20.0,-0.02377742577692431,-0.029409252138497644,-0.03580204377783671,-0.051275828100661475
window=40.0,-0.023666264137903327,-0.028986274992155402,-0.0340461206606979,-0.044338726645752766
