date,long_short
2015-04-02,0.060765305349327434
2015-04-03,0.02156745897068167
2015-04-07,-0.04247144280574802
2015-04-08,-0.07155366577155856
2015-04-09,-0.0004082901888241286
2015-04-10,0.0266801032883284
2015-04-13,-0.03200462627764025
2015-04-14,-0.025335646025918465
2015-04-15,0.07146669842342895
2015-04-16,-0.03532060658097454
2015-04-17,-0.04603510770974624
2015-04-20,-0.0674876171098362
2015-04-21,0.003795101055272851
2015-04-22,-0.05110078311933526
2015-04-23,0.0005497549650976818
2015-04-24,0.000471222496299252
2015-04-27,-0.07596237319282739
2015-04-28,-0.042633465275940925
2015-04-29,0.018271671526277095
2015-04-30,0.021202694204724343
2015-05-04,-0.01870495871386149
2015-05-05,0.08550534552128047
2015-05-06,0.04937557514702834
2015-05-07,0.04579509109762317
2015-05-08,0.0386519376525888
2015-05-11,0.009884342948824898
2015-05-12,-0.031082761001439085
2015-05-13,-0.003345323231930236
2015-05-14,0.046764968814359154
2015-05-15,0.04190887114027059
2015-05-18,0.010719093732454749
2015-05-19,0.02346699928016592
2015-05-20,0.004706519979466958
2015-05-21,-0.074233603657059
2015-05-22,-0.00036774650365756223
2015-05-25,-0.13488054681795097
2015-05-26,-0.10940116744193792
2015-05-27,-0.13054792364895856
2015-05-28,0.00036683394492459387
2015-05-29,-0.05472749541399324
2015-06-01,-0.19261499540271781
2015-06-02,-0.2731193261518675
2015-06-03,-0.1942491347254303
2015-06-04,-0.16129805882359138
2015-06-05,-0.18391377079474813
2015-06-08,-0.10786152216177847
2015-06-09,-0.16596712689968704
2015-06-10,-0.1961226278893368
2015-06-11,-0.174176699789472
2015-06-12,-0.2029113312921011
2015-06-15,-0.21191021995949044
2015-06-16,-0.17210531241892718
2015-06-17,-0.191130545353543
2015-06-18,-0.16701575115939965
2015-06-19,-0.007799690907861673
2015-06-23,0.007113321667663375
2015-06-24,0.085523392285139
2015-06-25,0.057995752280789126
2015-06-26,0.11560451593421796
2015-06-29,0.14314096507586582
2015-06-30,0.11469510525107715
2015-07-01,0.14379957658814427
2015-07-02,0.12297764296479811
2015-07-03,0.061431242503731706
2015-07-06,0.053100116221592386
2015-07-07,-0.041842581369467766
2015-07-08,-0.12302024968938609
