param_label,5,10,20,60
window=10.0,0.0008651460812190149,0.0017830621405474586,0.004843151924631634,0.01854555014428669
window=20.0,-6.267380917878064e-05,0.0013347594335032331,0.005714122226662493,0.022692730322079094
window=40.0,0.004447801869729526,0.008484279325859828,0.014137800900995227,0.026381045717956124
