param_label,5,10,20,60
window=20.0,0.009578949030174743,0.02153538443430988,0.010700407149144948,-0.013550162886535374
window=40.0,-0.007155795041882249,-0.008489782244701814,-0.017206720684622808,-0.020957063737770214
window=60.0,-0.0005957228704465396,0.00028779108820217535,-0.008432291602717891,0.0028579738785045783
