param_label,5,10,20,60
window=14.0,0.009616219199960883,0.007834783527844174,-0.00036400141743309696,-0.02023829139560888
window=21.0,0.005724451459142195,0.0040310260357414,-0.003033819551044815,-0.009009830967321554
window=7.0,0.027101605433264588,0.029939978974786223,0.030851090208457044,-0.015704907660981534
