date,long_short
2015-03-12,0.07635802144097015
2015-03-13,0.08573940386613313
2015-03-16,0.05306818908688806
2015-03-17,0.05387632546546899
2015-03-18,0.07963481834700181
2015-03-19,0.09976920418129598
2015-03-20,0.07225771794132543
2015-03-23,0.024324176760812957
2015-03-24,-0.014362623938876981
2015-03-25,-0.0332969757282069
2015-03-26,0.007249738514373896
2015-03-27,0.022585265485351252
2015-03-30,0.046804136480011346
2015-03-31,0.011160115810720878
2015-04-01,-0.014324203600751186
2015-04-02,-0.01864324207713117
2015-04-03,-0.010045013948612826
2015-04-07,0.03089524788958694
2015-04-08,0.013315408335100642
2015-04-09,-0.03132081951463483
2015-04-10,-0.03116164616596029
2015-04-13,-0.042274765436356804
2015-04-14,-0.02798786844700836
2015-04-15,-0.001085307178408726
2015-04-16,0.019368941133789862
2015-04-17,0.0035796551143478447
2015-04-20,-0.03358931561798445
2015-04-21,-0.031993995684081955
2015-04-22,-0.06146495343756621
2015-04-23,-0.06945927145716581
2015-04-24,-0.06272109576952813
2015-04-27,-0.09425739680949441
2015-04-28,-0.09582584226708893
2015-04-29,-0.07787894114771746
2015-04-30,-0.061110703057276256
2015-05-04,-0.12332681258096032
2015-05-05,-0.05163440348566409
2015-05-06,-0.0028474398738922713
2015-05-07,0.020450980702929694
2015-05-08,0.06966492498982817
2015-05-11,0.07961282154158032
2015-05-12,0.10469098884523814
2015-05-13,0.14211451750437737
2015-05-14,0.18665103977371897
2015-05-15,0.1804891453115896
2015-05-18,0.1433106718324756
2015-05-19,0.1787901543734709
2015-05-20,0.1474105273860957
2015-05-21,0.04798309690551385
2015-05-22,0.04621193581887636
2015-05-25,0.013359021299511421
2015-05-26,-0.01533749390347905
2015-05-27,0.006548000571306678
2015-05-28,0.0185093623564637
2015-05-29,-0.0011641280364635131
2015-06-01,-0.007982724748414983
2015-06-02,-0.055577374028870544
2015-06-03,-0.04125120372767623
2015-06-04,-0.037645367716806884
2015-06-05,-0.09148821572286175
2015-06-08,-0.06701047955108709
2015-06-09,-0.07993194697621397
2015-06-10,-0.1088837795753252
2015-06-11,-0.1732519123450289
2015-06-12,-0.18761214579681426
2015-06-15,-0.16336563263981396
2015-06-16,-0.16155896805312303
2015-06-17,-0.2295056451707756
2015-06-18,-0.2443729208036803
2015-06-19,-0.19335317115438785
2015-06-23,-0.16602077948331173
2015-06-24,-0.12165383532876681
2015-06-25,-0.11088132604268855
2015-06-26,-0.05015813093978639
2015-06-29,-0.034660902610147315
2015-06-30,-0.0003355350300090834
2015-07-01,0.06394853751840818
