date,long_short
2015-03-05,0.04722454197527582
2015-03-06,0.11462509883352395
2015-03-09,0.12275893260493133
2015-03-10,0.1198735641136355
2015-03-11,0.1275245518379594
2015-03-12,0.10249232602739472
2015-03-13,0.0923854093388785
2015-03-16,0.07194004339143828
2015-03-17,0.06256271410280495
2015-03-18,0.07903621040216781
2015-03-19,0.09162273620665315
2015-03-20,0.03898370650343005
2015-03-23,0.0020441613138466874
2015-03-24,-0.009073014383425337
2015-03-25,-0.01818114650271503
2015-03-26,0.00545927625176508
2015-03-27,0.028036105697462704
2015-03-30,0.042397853844756396
2015-03-31,0.016628195854048143
2015-04-01,0.004249174034535709
2015-04-02,0.009301204878151406
2015-04-03,0.0033031141285808415
2015-04-07,0.009599414522519513
2015-04-08,0.02830385433169038
2015-04-09,0.03250915452359782
2015-04-10,0.016125629169890323
2015-04-13,0.015598522895244715
2015-04-14,0.012843725176153363
2015-04-15,0.03974030830440875
2015-04-16,0.06178564938440016
2015-04-17,0.04801927484120393
2015-04-20,0.051896968684166066
2015-04-21,0.004375052676212909
2015-04-22,-0.007041199806383423
2015-04-23,0.0068897986256160615
2015-04-24,0.03702861126339006
2015-04-27,0.011411385837164844
2015-04-28,0.025311767312634327
2015-04-29,0.01452895076879094
2015-04-30,-0.008210919399269424
2015-05-04,0.00017476999753393042
2015-05-05,0.040595594785301774
2015-05-06,0.04756875370795162
2015-05-07,0.08266203648409315
2015-05-08,0.0798594154136078
2015-05-11,0.07767404396573255
2015-05-12,0.09015614115186948
2015-05-13,0.09697051461714398
2015-05-14,0.15083941222344274
2015-05-15,0.12795713823794777
2015-05-18,0.15105117483237424
2015-05-19,0.15261640376152374
2015-05-20,0.15789316370552997
2015-05-21,0.11015802534213319
2015-05-22,0.08852348176981298
2015-05-25,0.05438002674419437
2015-05-26,0.019210886625217482
2015-05-27,0.02202672209498223
2015-05-28,0.045560190315187946
2015-05-29,0.053930805048166046
2015-06-01,0.01976115035153706
2015-06-02,-0.03581097436908459
2015-06-03,-0.018976488410670858
2015-06-04,-0.029326333550707576
2015-06-05,-0.0761904383803638
2015-06-08,-0.0700614278496055
2015-06-09,-0.08782775513354595
2015-06-10,-0.12369173922944585
2015-06-11,-0.17813258725087136
2015-06-12,-0.1943929353336516
2015-06-15,-0.16746601805099234
2015-06-16,-0.16694925348015638
2015-06-17,-0.23083772964437257
2015-06-18,-0.23462042494381266
2015-06-19,-0.19731072430184518
2015-06-23,-0.24649597566843068
2015-06-24,-0.244059140245992
2015-06-25,-0.1919338753479784
2015-06-26,-0.09624497091898082
2015-06-29,0.0016460725524331428
2015-06-30,-0.04955969334159412
2015-07-01,-0.09662024309392232
2015-07-02,-0.018148738387293133
2015-07-03,0.07159776972117804
2015-07-06,0.10414250839998883
2015-07-07,0.2109419797815569
2015-07-08,0.3090820985338858
2015-07-09,0.24561475048956433
2015-07-10,0.13205365858253248
2015-07-13,-0.02750088524814614
2015-07-14,-0.05317037177969473
2015-07-15,0.043544300487417434
2015-07-16,-0.005445255984226549
2015-07-17,-0.0480449836899072
2015-07-20,-0.09624458101898127
2015-07-21,-0.035490427612919206
2015-07-22,-0.047502856168706996
2015-07-23,-0.08030333360117134
2015-07-24,-0.05876668578458883
2015-07-27,0.06190059806283521
2015-07-28,0.06110968225258921
2015-07-29,0.01474458967470766
2015-07-30,0.04066869205545593
2015-07-31,0.0715167910340078
2015-08-03,0.09859409325779626
2015-08-04,0.0080253799629582
2015-08-05,0.03053789866623177
2015-08-06,0.030702103894833098
2015-08-07,-0.015373572259721677
2015-08-10,-0.0967745208660574
2015-08-11,-0.1401113196677396
2015-08-12,-0.15778048186235372
2015-08-13,-0.16662459414876377
2015-08-14,-0.14585900392640605
2015-08-17,-0.15066595533402655
2015-08-18,-0.15559199289649078
2015-08-19,-0.1870365315726667
2015-08-20,-0.1581323933762112
2015-08-21,-0.12152147056040924
2015-08-24,-0.05911000908218211
2015-08-25,0.007308442969407719
2015-08-26,0.038528436538470545
2015-08-27,-0.00220307895673243
2015-08-28,-0.07426372474404538
2015-08-31,-0.024248083444848554
2015-09-01,-0.015213664463603675
2015-09-02,0.006123809332597211
2015-09-07,-0.005301087320233761
2015-09-08,-0.021864377406843133
2015-09-09,-0.0327293943164432
2015-09-10,-0.011888529541379039
2015-09-11,-0.04190379794967733
2015-09-14,0.025826457391186716
2015-09-15,0.06865067882666151
2015-09-16,0.01739704369812932
2015-09-17,0.043826127939484226
2015-09-18,0.045425978282829585
2015-09-21,0.046435553474117264
2015-09-22,0.050217058196313745
2015-09-23,0.05322561468825684
2015-09-24,0.04676860835308989
2015-09-25,0.0787179117395149
2015-09-28,0.05768294661731497
2015-09-29,0.06793276415858306
2015-09-30,0.047906833363691434
2015-10-08,0.04275476300566697
2015-10-09,0.04106326608278748
2015-10-12,0.025305661560665473
2015-10-13,0.011070278344635781
2015-10-14,0.003416833975264013
2015-10-15,-0.00426595031120299
2015-10-16,-0.007779945510177232
2015-10-19,-0.007299547950455893
2015-10-20,-0.023778922040405902
2015-10-21,0.027293560431123076
2015-10-22,0.034717239585492346
2015-10-23,0.04682381747288854
2015-10-26,0.06782247780274797
2015-10-27,0.06727185642177205
2015-10-28,0.09941795158061974
2015-10-29,0.08963676265668927
2015-10-30,0.08031058120168759
2015-11-02,0.10517024219431245
2015-11-03,0.10849720633937553
2015-11-04,0.044427183036276616
2015-11-05,0.055309892682754165
2015-11-06,0.033852110793774204
2015-11-09,0.018493551806594954
2015-11-10,0.014520289732708165
2015-11-11,0.014903582430969675
2015-11-12,0.016917652834089456
2015-11-13,-0.01302772169966619
2015-11-16,-0.042363237351129436
2015-11-17,-0.04011617967652105
2015-11-18,-0.021542683194222114
2015-11-19,-0.017863453300181256
2015-11-20,-0.01783081025837352
2015-11-23,-0.02070871256500285
2015-11-24,-0.037073561674979584
2015-11-25,-0.05079239439110859
2015-11-26,-0.02961954199926961
2015-11-27,0.0017812167424665422
2015-11-30,0.03039408285537653
2015-12-01,0.05280853738303892
2015-12-02,0.05347349740818462
2015-12-03,0.039185482601325324
2015-12-04,0.035024273686010264
2015-12-07,0.053843351482967844
2015-12-08,0.062324934389393065
2015-12-09,0.06005810873583862
2015-12-10,0.04308264055531975
2015-12-11,0.058409431955539104
2015-12-14,0.02254979341263315
2015-12-15,0.011799561559916818
2015-12-16,0.011058706628631409
2015-12-17,-0.0016938825421452738
2015-12-18,-0.03853155964656602
2015-12-21,-0.056850809820640225
2015-12-22,-0.04592984835093164
2015-12-23,-0.07989488718952062
2015-12-24,-0.048627063133166754
2015-12-25,-0.06988092181404898
2015-12-28,-0.06468701179825298
2015-12-29,-0.07769559337361151
2015-12-30,-0.07259953375647339
2015-12-31,-0.09441089665426727
2016-01-04,-0.05178919433917212
2016-01-05,-0.03971676376875995
2016-01-06,-0.055209820382501065
2016-01-07,-0.009261452142875881
2016-01-08,-0.019153361671482197
2016-01-11,-0.001647320376584091
2016-01-12,-0.031809334275623526
2016-01-13,-0.04704002751007585
2016-01-14,-0.07057501970621738
2016-01-15,-0.04961199889564883
2016-01-18,-0.08890815624359713
2016-01-19,-0.07367764789270674
2016-01-20,-0.07051314628409508
2016-01-21,-0.07524869421113177
2016-01-22,-0.0684850968039945
2016-01-25,-0.06855709679615621
2016-01-26,-0.038171367535267633
2016-01-27,0.023700829634566406
2016-01-28,0.03790554467274379
2016-01-29,0.04255086897619681
2016-02-01,0.05032158150053818
2016-02-02,0.02661080916522628
2016-02-03,0.027657708869730104
2016-02-04,0.01804488888496644
2016-02-05,-0.002478226247006823
2016-02-15,-0.04159839301511909
2016-02-16,-0.038592994541238115
2016-02-17,-0.01842625916312973
2016-02-18,-0.013869107941300522
2016-02-19,-0.02422452659513894
2016-02-22,-0.017404226031045585
2016-02-23,-0.022073410534213734
2016-02-24,-0.028665898288440055
2016-02-25,-0.04079233132728632
2016-02-26,-0.027382356317443023
2016-02-29,0.020044243987297747
2016-03-01,-0.015457219316255554
2016-03-02,-0.029494893898318497
2016-03-03,-0.01650518093516573
2016-03-04,0.024445261366971775
2016-03-07,0.011430648492714024
2016-03-08,0.00806413065130666
2016-03-09,0.024564423284494437
2016-03-10,0.042984523533797045
2016-03-11,0.03938998806734104
2016-03-14,0.028436395233532807
2016-03-15,0.03637817547785655
2016-03-16,0.04968627546047595
2016-03-17,0.037270214197492976
2016-03-18,0.011307442413797199
2016-03-21,0.015312862964258024
2016-03-22,0.026481524102438224
2016-03-23,0.024519612239040457
2016-03-24,0.019147760080223605
2016-03-25,0.022072163007459813
2016-03-28,0.021907145556593094
2016-03-29,0.02919522046450437
2016-03-30,0.01966374164652504
2016-03-31,0.013483561020471576
2016-04-01,0.01563447389057514
2016-04-05,-0.010820027029715528
2016-04-06,-0.04177357732851759
2016-04-07,-0.042826745658381696
2016-04-08,-0.0441490017444745
2016-04-11,-0.04291159913121552
2016-04-12,-0.037734637583924625
2016-04-13,-0.04822846942751682
2016-04-14,-0.048374985531073306
2016-04-15,-0.04084646226939787
2016-04-18,-0.02772023243891133
2016-04-19,-0.013378254903089477
2016-04-20,0.013238598025205259
2016-04-21,0.010439080834228577
2016-04-22,-0.016736200350414725
2016-04-25,-0.03636007506526349
2016-04-26,-0.033116534517079466
2016-04-27,-0.02660925767501491
2016-04-28,-0.0209352026056302
2016-04-29,-0.025104606869764283
2016-05-03,-0.030589356000025294
2016-05-04,-0.03337577139674096
2016-05-05,-0.0544056751058553
2016-05-06,-0.045980747782950665
2016-05-09,-0.007577352307338936
2016-05-10,-0.005742625828435481
2016-05-11,-0.011053921898864812
2016-05-12,-0.017238448565832364
2016-05-13,-0.0009417197519975412
2016-05-16,-0.011207678233803201
2016-05-17,0.0015879821716799358
2016-05-18,0.01775704468057101
2016-05-19,0.016507172470079417
2016-05-20,0.013127229377288777
2016-05-23,0.01183298693463707
2016-05-24,0.007023725113279866
2016-05-25,0.018186786319511383
2016-05-26,0.021450544374847644
2016-05-27,-0.0037253131710617456
2016-05-30,0.01138626887860954
2016-05-31,0.010691699963197977
2016-06-01,0.015164175420698037
2016-06-02,-0.0009379881558653313
2016-06-03,-0.001821220782796766
2016-06-06,-0.001357600678639079
2016-06-07,-0.002924155409844617
2016-06-08,-0.010003511147102021
2016-06-13,0.0020611190583241894
2016-06-14,0.0257589509062004
2016-06-15,0.004221094570377227
2016-06-16,-0.0011230751276734147
2016-06-17,-0.001278511347945866
2016-06-20,0.015900952724072045
2016-06-21,0.01064327507537902
2016-06-22,0.00825534608589332
2016-06-23,0.01790622398401561
2016-06-24,0.02033554199489437
2016-06-27,0.002456069049541723
2016-06-28,-0.0002478667472559301
2016-06-29,0.008192566364363905
2016-06-30,0.006127435579864109
2016-07-01,0.0035714633588817407
2016-07-04,-0.00657893607659046
2016-07-05,0.010879431200968043
2016-07-06,0.010786133598587457
2016-07-07,-0.012153189776440646
2016-07-08,-0.015139997427537345
2016-07-11,-0.01404030237499364
2016-07-12,-5.6681366381698683e-05
2016-07-13,-0.011254166069458837
2016-07-14,-0.01461641505385227
2016-07-15,-0.022267548388540937
2016-07-18,-0.00844395727725241
2016-07-19,-0.017651606290620854
2016-07-20,-0.023746836267702198
2016-07-21,-0.007221846202211933
2016-07-22,-0.015260733943309557
2016-07-25,-0.0038023227577313585
2016-07-26,-0.016351925741144493
2016-07-27,-0.015956347858069708
2016-07-28,-0.01590837838664772
2016-07-29,-0.015349365901194675
2016-08-01,-0.006533741484337517
2016-08-02,0.004918385666839359
2016-08-03,0.011901188533806457
2016-08-04,0.0018119173048956536
2016-08-05,0.016650431230527313
2016-08-08,0.005571186039878585
2016-08-09,-0.00213572354818475
2016-08-10,0.002604569600356668
2016-08-11,0.009495702536043184
2016-08-12,0.016131387353191882
2016-08-15,0.006446415834545679
2016-08-16,0.005569834941226571
2016-08-17,0.0017442038795495635
2016-08-18,0.00039385665354056557
2016-08-19,-0.013485943364923297
2016-08-22,-0.0036924972327091465
2016-08-23,-0.007336639037743332
2016-08-24,-0.002866537597960043
2016-08-25,0.0017699046366036093
2016-08-26,-0.009372506309654987
2016-08-29,0.00026827040537216176
2016-08-30,-0.013083591522764101
2016-08-31,-0.010925365737126491
2016-09-01,-0.006097528335819444
2016-09-02,-0.01887439355672226
2016-09-05,-0.015580869946475926
2016-09-06,-0.0180781373341838
2016-09-07,-0.01711664344904854
2016-09-08,-0.016454308561958
2016-09-09,-0.014979659335359538
2016-09-12,-0.010920581067786957
2016-09-13,-0.001752750334289939
2016-09-14,-0.010490285566087512
2016-09-19,-0.012174862381150953
2016-09-20,-0.0046814073439871325
2016-09-21,0.004756495552429004
2016-09-22,0.007248195683792233
2016-09-23,0.004828332683061194
2016-09-26,0.006612816206326559
2016-09-27,0.011377582770427231
2016-09-28,0.013519900930256951
2016-09-29,0.01035237161970757
2016-09-30,0.014156347245158124
2016-10-10,0.006671052484248416
2016-10-11,0.0033707340094677723
2016-10-12,0.0008079790751747591
2016-10-13,0.010640390126683132
2016-10-14,0.009193950864339199
2016-10-17,0.010710780798055567
2016-10-18,0.0033793024049418863
2016-10-19,-0.011494437106809911
2016-10-20,-0.003910548721884266
2016-10-21,0.001368453076610954
2016-10-24,0.0018981188566982604
2016-10-25,-0.006095024066109239
2016-10-26,0.005170190913077924
2016-10-27,0.005209313955121645
2016-10-28,0.004218814227918682
2016-10-31,0.013163241494263414
2016-11-01,0.009519059206153216
2016-11-02,0.020738284629165583
2016-11-03,0.01827496235161561
2016-11-04,0.01247692317105607
2016-11-07,0.006792224227840059
2016-11-08,0.018273684575739378
2016-11-09,0.004558789693056127
2016-11-10,0.011003239794331432
2016-11-11,0.0008677238299236133
2016-11-14,-0.004102382848453254
2016-11-15,0.002647513716166505
2016-11-16,0.005701870007450259
2016-11-17,0.014603403600523016
2016-11-18,0.024033615403244012
2016-11-21,0.02161082791623716
2016-11-22,0.009669571916390729
2016-11-23,0.011975009448831592
2016-11-24,-0.0012948146510046868
2016-11-25,-0.004579506223351906
2016-11-28,-0.010442765497045758
2016-11-29,0.002037238514022762
2016-11-30,0.0016237177536405634
2016-12-01,-9.448521937863164e-06
2016-12-02,-0.008300083375249668
2016-12-05,-0.016128278028107578
2016-12-06,0.000995995018637702
2016-12-07,0.0021608901266810636
2016-12-08,0.005208032159763724
2016-12-09,-0.006429966692607425
2016-12-12,-0.0010343293457305627
2016-12-13,-0.015311482220453206
2016-12-14,-0.02686996206180571
2016-12-15,-0.030916547975254137
2016-12-16,-0.03271390182574513
2016-12-19,-0.0288999132148324
2016-12-20,-0.03293443643542976
2016-12-21,-0.03659475253319046
2016-12-22,-0.03214817906033422
2016-12-23,-0.030405335847668524
2016-12-26,-0.03615725922685723
2016-12-27,-0.027051428740187095
2016-12-28,-0.01346076282051863
2016-12-29,-0.014941935842511096
2016-12-30,-0.002248747912498971
2017-01-03,-0.0021561443103739527
2017-01-04,0.003965104067897827
2017-01-05,0.012664862749300999
2017-01-06,-0.006484450656222607
2017-01-09,-0.0011628624337457383
2017-01-10,0.01084378708652323
2017-01-11,0.00923712920797524
2017-01-12,0.0072277115721996335
2017-01-13,0.004637305216519283
2017-01-16,0.019388282765887638
2017-01-17,0.009277189079888868
2017-01-18,0.005266386512716008
2017-01-19,0.0030960407805096842
2017-01-20,0.01456123102378228
2017-01-23,0.013519181660699122
2017-01-24,0.022311341523839616
2017-01-25,0.010774767024961888
2017-01-26,-0.001162672400317347
2017-02-03,0.006117966590933227
2017-02-06,-0.004994489760188615
2017-02-07,0.008042121545818046
2017-02-08,-0.0021404851343259784
2017-02-09,-0.001417956108134371
