param_label,5,10,20,60
"vol_window=10.0, std_window=120.0",-0.012193982598425756,-0.020711087479903866,-0.03420103720773724,-0.05869842466551404
"vol_window=10.0, std_window=40.0",-0.00401969092713401,-0.009880870511074936,-0.022342803507960342,-0.05227026076335033
"vol_window=10.0, std_window=60.0",-0.0062500883074617635,-0.012248434010521236,-0.030059767983100064,-0.06078929818637034
"vol_window=20.0, std_window=120.0",-0.009723093473434457,-0.018340657323627482,-0.028557941151448173,-0.05626044490660526
"vol_window=20.0, std_window=40.0",-0.0005455862368811619,-0.0070363076836327245,-0.01612376056828995,-0.04710344920697568
"vol_window=20.0, std_window=60.0",-0.0025988064123173664,-0.0064583593626563775,-0.021103344309761306,-0.05580818531770133
