date,long_short
2015-04-03,0.016014557593094392
2015-04-07,-0.025942043513291144
2015-04-08,0.026628068678124374
2015-04-09,-0.0051938055595537255
2015-04-10,0.0615014183545587
2015-04-13,0.00441250371676008
2015-04-14,-0.03463538279168912
2015-04-15,0.008934007317069753
2015-04-16,0.059891754478514275
2015-04-17,0.14459481611603275
2015-04-20,0.09597515470372192
2015-04-21,0.031098014879270094
2015-04-22,0.028650438465224193
2015-04-23,-0.02173239847128161
2015-04-24,0.0681205285854268
2015-04-27,0.09993260970664494
2015-04-28,0.15440104098215884
2015-04-29,0.06495273677340989
2015-04-30,-0.05099207939914628
2015-05-04,-0.10370461377366104
2015-05-05,0.01895863771318356
2015-05-06,0.030271137274580584
2015-05-07,-0.051740847878368385
2015-05-08,-0.09959265348653407
2015-05-11,-0.04874126890533681
2015-05-12,-0.15380914305738652
2015-05-13,-0.14165882891853965
2015-05-14,-0.08635217286577297
2015-05-15,-0.020628548564530863
2015-05-18,-0.08723485636324012
2015-05-19,-0.05820106507985702
2015-05-20,0.033800516131522046
2015-05-21,0.055689539615416325
2015-05-22,0.008204233358678814
2015-05-25,-0.06875859862779204
2015-05-26,-0.07964817669902022
2015-05-27,-0.01535457894056666
2015-05-28,-0.10329724686412123
2015-05-29,0.05101722324102842
2015-06-01,0.02432270792927027
2015-06-02,0.017202583717966013
2015-06-03,0.05877247644341821
2015-06-04,0.11384778345192947
2015-06-05,-0.0006163045716497395
2015-06-08,-0.015550531463778994
2015-06-09,0.08960538962464332
2015-06-10,0.15197789949901397
2015-06-11,-0.06940937021669491
2015-06-12,-0.02385632561608375
2015-06-15,0.03687645108206039
2015-06-16,-0.10565456324038103
2015-06-17,-0.03558737806253237
2015-06-18,0.049459081253895976
2015-06-19,0.10340858719317042
2015-06-23,0.15761253199325473
2015-06-24,0.1358854429398917
2015-06-25,0.03166232022307497
2015-06-26,0.013153991694395378
2015-06-29,0.0687215858216913
2015-06-30,0.08201366820515674
2015-07-01,0.05341249249501473
2015-07-02,0.08749115001299984
2015-07-03,0.06590839360429436
2015-07-06,0.10729110430872418
2015-07-07,-0.004781895167806929
2015-07-08,-0.09875731967282989
2015-07-09,-0.09704943474679772
2015-07-10,-0.02294616085742643
2015-07-13,0.05452703056221829
2015-07-14,0.05160541221883905
2015-07-15,-0.007228861680122059
2015-07-16,0.01711952247857862
2015-07-17,0.055440959172092366
2015-07-20,0.11985378102121372
2015-07-21,0.09022146646246013
2015-07-22,0.090392779463246
2015-07-23,0.10629530419114766
2015-07-24,0.08480478120547427
2015-07-27,0.05835427362080626
2015-07-28,0.0536888314105059
2015-07-29,0.0842734501805997
2015-07-30,0.06518377505459401
2015-07-31,0.06843903264756923
2015-08-03,-0.010196324723960506
2015-08-04,0.041870435712447245
2015-08-05,0.01189714288910293
2015-08-06,-0.024233352555994136
2015-08-07,-0.0005164808027836253
2015-08-10,0.027762081238181316
2015-08-11,0.016746811524194268
2015-08-12,0.008234704784020028
2015-08-13,0.019076662152597665
2015-08-14,0.04873818912238808
2015-08-17,0.07021254523978293
2015-08-18,0.015041699689555245
2015-08-19,0.019233519602596803
2015-08-20,0.009146394756463384
2015-08-21,-0.03319656331770571
2015-08-24,-0.10555272611187524
2015-08-25,-0.24691183177375617
2015-08-26,-0.1964243233129497
2015-08-27,-0.15734929586058932
2015-08-28,-0.1041668403444427
2015-08-31,-0.0920825289577321
2015-09-01,-0.014280198077661399
2015-09-02,0.022535130390310618
2015-09-07,-0.006371362256610502
2015-09-08,-0.021958617818212386
2015-09-09,-0.07896413118802015
2015-09-10,-0.1167353356924759
2015-09-11,-0.10028707808210013
2015-09-14,-0.18753589540452206
2015-09-15,-0.2724882436247338
2015-09-16,-0.22602151245971172
2015-09-17,-0.2512447142257831
2015-09-18,-0.2717289161204951
2015-09-21,-0.24106233677707162
2015-09-22,-0.23772273022083634
2015-09-23,-0.2109013392637137
2015-09-24,-0.18361165323326445
2015-09-25,-0.2461545588462308
2015-09-28,-0.2105025781320413
2015-09-29,-0.20139706408820363
2015-09-30,-0.18365324971071792
2015-10-08,-0.2082312790322468
2015-10-09,-0.11010215692012995
2015-10-12,-0.04858074240459251
2015-10-13,-0.06751960541957774
2015-10-14,0.007665083782133507
2015-10-15,0.007646713919390666
2015-10-16,0.060162119045418155
2015-10-19,0.0884075843313029
2015-10-20,0.1065797054458604
2015-10-21,0.02512546379063224
2015-10-22,0.0703798161530097
2015-10-23,0.044578055026694166
2015-10-26,0.03635242131973389
2015-10-27,0.023099043156953658
2015-10-28,0.00187883729669569
2015-10-29,-0.028877408943800045
2015-10-30,3.55825929196224e-05
2015-11-02,0.028803963079506445
2015-11-03,0.09706485372146431
2015-11-04,0.04624277866062673
2015-11-05,0.041276937393910515
2015-11-06,0.016930252779688015
2015-11-09,0.0447071171225244
2015-11-10,0.09501540807137954
2015-11-11,0.12503531032933535
2015-11-12,0.12191220894131238
2015-11-13,0.10895033938190965
2015-11-16,0.0010846123826569742
2015-11-17,-0.08707857425616257
2015-11-18,0.025509345287464263
2015-11-19,-0.06909999315861687
2015-11-20,-0.051412295119886
2015-11-23,0.005025095156334924
2015-11-24,0.02096662307609512
2015-11-25,-0.03518305311170222
2015-11-26,0.029111355538305128
2015-11-27,-0.10109840677333432
2015-11-30,-0.025794232612036255
2015-12-01,-0.03520140270754214
2015-12-02,-0.10242725293567695
2015-12-03,-0.12738345629967218
2015-12-04,-0.18940020536459912
2015-12-07,-0.06490493236669219
2015-12-08,-0.017464587658297864
2015-12-09,-0.08198562617046905
2015-12-10,0.03134546982452213
2015-12-11,0.0669704643943595
2015-12-14,0.07650892962316241
2015-12-15,0.11553253575433028
2015-12-16,-0.12970784749167547
2015-12-17,-0.06036355445703201
2015-12-18,-0.003430800383205368
2015-12-21,-0.003523774014351014
2015-12-22,0.017884305279520327
2015-12-23,-0.07091569989316235
2015-12-24,-0.06266386428161788
2015-12-25,-0.06608257439119192
2015-12-28,-0.10918742389390718
2015-12-29,-0.1171820181588501
2015-12-30,-0.1126868155539598
2015-12-31,-0.04544877740156797
2016-01-04,-0.0169772238263607
2016-01-05,0.011253163758665294
2016-01-06,0.050332775417084544
2016-01-07,0.0046665140817482645
2016-01-08,0.01620925660144707
2016-01-11,-0.012105363862251849
2016-01-12,-0.0644130042685502
2016-01-13,-0.06958875381495956
2016-01-14,-0.03925290417480102
2016-01-15,-0.050542388356143886
2016-01-18,-0.03172862523167333
2016-01-19,0.01877116674423624
2016-01-20,0.0452021696092871
2016-01-21,0.017791416531483882
2016-01-22,-0.011174337318406526
2016-01-25,0.007276713583868466
2016-01-26,-0.0735540110041948
2016-01-27,-0.062141844487126466
2016-01-28,-0.10513520241480137
2016-01-29,-0.09059950216525453
2016-02-01,-0.10214709786714471
2016-02-02,-0.06720269174185238
2016-02-03,-0.01975051405390394
2016-02-04,0.020931310155114846
2016-02-05,0.005936993986920713
2016-02-15,0.020036334607093573
2016-02-16,0.05671301359103439
2016-02-17,0.06378658473827252
2016-02-18,0.04335907451569533
2016-02-19,0.06314222673051036
2016-02-22,0.0860488653879949
2016-02-23,0.08146374899803951
2016-02-24,0.07464309821317452
2016-02-25,0.004873955635635082
2016-02-26,-0.004202373164748849
2016-02-29,-0.048467458506285935
2016-03-01,-0.007359563426831833
2016-03-02,-0.002367162249271783
2016-03-03,0.008131914285383911
2016-03-04,-0.053930768627484055
2016-03-07,-0.021671723083484282
2016-03-08,-0.023044865241650128
2016-03-09,-0.0616848304348055
2016-03-10,-0.016105636556343804
2016-03-11,-0.024286294452508454
2016-03-14,0.00542032026923717
2016-03-15,-0.003558639254835405
2016-03-16,0.018497170842091633
2016-03-17,-0.01237921878897214
2016-03-18,0.00951408011029439
2016-03-21,0.017605132672560454
2016-03-22,0.013089570147831207
2016-03-23,0.026341819733289973
2016-03-24,0.023949093503154266
2016-03-25,0.016400762474312665
2016-03-28,0.016500129389853773
2016-03-29,0.004492319063125586
2016-03-30,0.008354838573362621
2016-03-31,0.008237825338636666
2016-04-01,0.0071301819551651815
2016-04-05,-0.003627863769331623
2016-04-06,0.014052160994804375
2016-04-07,0.018906798874846576
2016-04-08,0.00043389436589014174
2016-04-11,0.012714821124906912
2016-04-12,0.004896418429146197
2016-04-13,0.01613398786734631
2016-04-14,0.024781687934015112
2016-04-15,0.014195885576994752
2016-04-18,0.00832435864726725
2016-04-19,0.005433794156443211
2016-04-20,-0.022325460401341778
2016-04-21,-0.04924942770783318
2016-04-22,-0.032022282257066326
2016-04-25,-0.031049469297960916
2016-04-26,-0.004047333512289454
2016-04-27,-0.011803299146068744
2016-04-28,-0.028086181607754064
2016-04-29,-0.011155444334738002
2016-05-03,0.022520311462228753
2016-05-04,0.04001182258794641
2016-05-05,0.0809374570492995
2016-05-06,0.03918782769775617
2016-05-09,-0.0044379562013343865
2016-05-10,0.0062195641462491486
2016-05-11,0.013144531316048771
2016-05-12,0.010987237127497496
2016-05-13,-0.0009105358589624329
2016-05-16,-0.021269406377317224
2016-05-17,-0.006840234156381589
2016-05-18,-0.028802238149891524
2016-05-19,-0.04358283034915489
2016-05-20,-0.019202065862362436
2016-05-23,-0.02164603337802909
2016-05-24,-0.018107640733221533
2016-05-25,-0.037744799450692396
2016-05-26,-0.025410626432232325
2016-05-27,-0.011848645456022405
2016-05-30,-0.030566122396593398
2016-05-31,0.009973325471572404
2016-06-01,0.018242335196891425
2016-06-02,0.021337439313114957
2016-06-03,0.020037972181428387
2016-06-06,0.03235684999260441
2016-06-07,0.024385669567031608
2016-06-08,0.029959901107455014
2016-06-13,-0.006997097017512888
2016-06-14,-0.01983517330093193
2016-06-15,0.004513470127138028
2016-06-16,0.005785220116014109
2016-06-17,0.009124800783866696
2016-06-20,-0.0037835936676791707
2016-06-21,-0.022222560897145298
2016-06-22,-0.017500202957572535
2016-06-23,-0.011263818466845689
2016-06-24,0.02706154316494252
2016-06-27,-0.018847739188332616
2016-06-28,-0.007463609601108763
2016-06-29,0.03469588179752633
2016-06-30,0.0578155352917149
2016-07-01,0.053324088900289925
2016-07-04,0.0729243430789469
2016-07-05,0.03918484615604877
2016-07-06,-0.007364283404381573
2016-07-07,0.005658213615712372
2016-07-08,-0.010199531827678986
2016-07-11,0.001332960949265747
2016-07-12,0.019303093985053088
2016-07-13,0.05119708361198612
2016-07-14,0.02708391552293221
2016-07-15,-0.01873160616220585
