param_label,5,10,20,60
window=10.0,-0.015529613775340968,-0.013291137432629298,-0.004609943335256091,0.007805489131025205
window=20.0,-0.006542156326606758,-0.009584045500094073,0.0006077794480777944,0.015810956073714265
window=40.0,-0.004272649118291209,-0.005582186179723202,0.00937679530974888,0.020131648338958415
